id,created_at,updated_at,version,name,description,ordinal,stat_block_id,activation,legendary_cost,trigger_text,ritual,uses_reset,uses_max,recharge_min,recharge_max
7b0bb909-7cf4-50b0-9a52-041f1fb9fc03,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fiendish Restoration,"If it dies, the naga returns to life in 1d6 days and regains all its Hit Points. Only a Wish spell can prevent this trait from functioning.",0,7b035506-c08d-5e3b-9953-a27493b96e96,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
38508d9b-95da-5e15-b1ef-446cbcf9d462,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The naga makes three attacks, using Bite or Necrotic Ray in any combination.",1,7b035506-c08d-5e3b-9953-a27493b96e96,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f8b199d6-519c-550f-a960-3bc5b863671d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Bite,"Melee Attack Roll: +7, reach 10 ft. Hit: 7 (1d6 + 4) Piercing damage plus 14 (4d6) Poison damage.",2,7b035506-c08d-5e3b-9953-a27493b96e96,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
84ea9f07-8d9f-58f5-85b4-8e3ae3abb2e6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Necrotic Ray,"Ranged Attack Roll: +6, range 60 ft. Hit: 21 (6d6) Necrotic damage.",3,7b035506-c08d-5e3b-9953-a27493b96e96,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
4adb6050-4998-54cd-a2da-d09d6cf7dbef,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The naga casts one of the following spells, requiring no Somatic or Material components and using Intelligence as the spellcasting ability (spell save DC 14): At Will: Detect Magic, Mage Hand, Minor Illusion, Water Breathing 2/Day Each: Detect Thoughts, Dimension Door, Hold Person (level 3 version), Lightning Bolt (level 4 version)",4,7b035506-c08d-5e3b-9953-a27493b96e96,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
228f2114-5890-5ade-b95b-14ca05b03a1a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Needle Sword,"Melee Attack Roll: +6, reach 5 ft. Hit: 6 (1d4 + 4) Piercing damage.",0,dccc7c87-4681-5bac-9350-568e1c76e937,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
3db7c05a-009e-54f5-8ef5-2b7c0d2184ed,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Enchanting Bow,"Ranged Attack Roll: +6, range 40/160 ft. Hit: 1 Piercing damage, and the target has the Charmed condition until the start of the sprite's next turn.",1,dccc7c87-4681-5bac-9350-568e1c76e937,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
542b27e9-05aa-5ad2-9990-7f2f9f130cd1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Heart Sight,"Charisma Saving Throw: DC 10, one creature within 5 feet the sprite can see (Celestials, Fiends, and Undead automatically fail the save). Failure: The sprite knows the target's emotions and alignment.",2,dccc7c87-4681-5bac-9350-568e1c76e937,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
9832bbfc-626f-50b9-9a46-c690a8e62fb3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Invisibility,"The sprite casts Invisibility on itself, requiring no spell components and using Charisma as the spellcasting ability.",3,dccc7c87-4681-5bac-9350-568e1c76e937,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
219d48b4-d6f7-5046-8081-bd259506ebe4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Shortsword,"Melee Attack Roll: +4, reach 5 ft. Hit: 5 (1d6 + 2) Piercing damage plus 7 (2d6) Poison damage.",0,d66a8a58-b0c8-5f08-9ba5-db64b48dbb42,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
2b133d3b-7284-5291-bd37-365bd1029c77,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hand Crossbow,"Ranged Attack Roll: +4, range 30/120 ft. Hit: 5 (1d6 + 2) Piercing damage plus 7 (2d6) Poison damage.",1,d66a8a58-b0c8-5f08-9ba5-db64b48dbb42,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c2952ce6-5dd4-56c5-a20a-99f20da362d2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Cunning Action,"The spy takes the Dash, Disengage, or Hide action.",2,d66a8a58-b0c8-5f08-9ba5-db64b48dbb42,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
1d83b42e-35d8-51af-a1d1-d28fdbff80ec,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Proboscis,"Melee Attack Roll: +5, reach 5 ft. Hit: 6 (1d6 + 3) Piercing damage, and the stirge attaches to the target. While attached, the stirge can't make Proboscis attacks, and the target takes 5 (2d4) Necrotic damage at the start of each of the stirge's turns. The stirge can detach itself by spending 5 feet of its movement. The target or a creature within 5 feet of it can detach the stirge as an action.",0,92b71b91-ac6b-56d5-9de7-1eaff99c446c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
827c2e13-5b4a-5631-ae06-c24ff1b623a9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The giant makes two attacks, using Stone Club or Boulder in any combination.",0,a1bfe89a-4d20-5fcb-a3b4-bb3fee18ae2f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f85f4090-9059-56a2-aaa9-9746e057a2bc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Stone Club,"Melee Attack Roll: +9, reach 15 ft. Hit: 22 (3d10 + 6) Bludgeoning damage.",1,a1bfe89a-4d20-5fcb-a3b4-bb3fee18ae2f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
724b8d19-ae05-5f2f-b10e-7ada31baac13,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Boulder,"Ranged Attack Roll: +9, range 60/240 ft. Hit: 15 (2d8 + 6) Bludgeoning damage. If the target is a Large or smaller creature, it has the Prone condition.",2,a1bfe89a-4d20-5fcb-a3b4-bb3fee18ae2f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
eed9f2f1-704e-5567-86f2-3dcdf08bfe0d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Deflect Missile,"Trigger: The giant is hit by a ranged attack roll and takes Bludgeoning, Piercing, or Slashing damage from it. Response: The giant reduces the damage it takes from the attack by 11 (1d10 + 6), and if that damage is reduced to 0, the giant can redirect some of the attack's force. Dexterity Saving Throw: DC 17, one creature the giant can see within 60 feet. Failure: 11 (1d10 + 6) Force damage.",3,a1bfe89a-4d20-5fcb-a3b4-bb3fee18ae2f,REACTION,NULL,"The giant is hit by a ranged attack roll and takes Bludgeoning, Piercing, or Slashing damage from it.",false,RECHARGE,1,5,6
e3df3fed-56e0-5973-b864-0838e98f919c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Immutable Form,The golem can't shape-shift.,0,1e3d7463-9156-5de7-817a-663e0cbf79d2,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c6bbbc8c-e51a-53a6-86b8-421d934f9c24,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The golem has Advantage on saving throws against spells and other magical effects.,1,1e3d7463-9156-5de7-817a-663e0cbf79d2,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
61412b40-c77a-5ba9-baef-c157b2a555f9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The golem makes two attacks, using Slam or Force Bolt in any combination.",2,1e3d7463-9156-5de7-817a-663e0cbf79d2,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c49d54f7-a1d7-55ef-8336-7e5daee697db,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slam,"Melee Attack Roll: +10, reach 5 ft. Hit: 15 (2d8 + 6) Bludgeoning damage plus 9 (2d8) Force damage.",3,1e3d7463-9156-5de7-817a-663e0cbf79d2,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
45fa2d2e-290d-54af-ab0a-9a8884cb34f3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Force Bolt,"Ranged Attack Roll: +9, range 120 ft. Hit: 22 (4d10) Force damage.",4,1e3d7463-9156-5de7-817a-663e0cbf79d2,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
895f1e39-1d3e-59e3-9c3d-5fd6448b86da,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slow,"The golem casts the Slow spell, requiring no spell components and using Constitution as the spellcasting ability (spell save DC 17).",5,1e3d7463-9156-5de7-817a-663e0cbf79d2,BONUS_ACTION,NULL,NULL,false,RECHARGE,1,5,6
b7874eb7-26b5-525f-85c3-f0ccf3b69243,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Amphibious,The giant can breathe air and water.,0,2befbad5-fc44-5196-925e-4aef0bc84a75,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
ac2b3f04-f732-5949-8578-8e71ec485e8b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The giant makes two attacks, using Storm Sword or Thunderbolt in any combination.",1,2befbad5-fc44-5196-925e-4aef0bc84a75,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
aeb9a78d-1cc4-5e96-9e6a-ab42d51c5cf9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Storm Sword,"Melee Attack Roll: +14, reach 10 ft. Hit: 23 (4d6 + 9) Slashing damage plus 13 (3d8) Lightning damage.",2,2befbad5-fc44-5196-925e-4aef0bc84a75,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
76d7dd89-f11f-5e91-a393-cf2c1b880ad6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Thunderbolt,"Ranged Attack Roll: +14, range 500 ft. Hit: 22 (2d12 + 9) Lightning damage, and the target has the Blinded and Deafened conditions until the start of the giant's next turn.",3,2befbad5-fc44-5196-925e-4aef0bc84a75,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
88fca534-049a-5b7c-a5bc-fab7e3f4ec62,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Lightning Storm,"Dexterity Saving Throw: DC 18, each creature in a 10-foot-radius, 40-foot-high Cylinder originating from a point the giant can see within 500 feet. Failure: 55 (10d10) Lightning damage. Success: Half damage.",4,2befbad5-fc44-5196-925e-4aef0bc84a75,ACTION,NULL,NULL,false,RECHARGE,1,5,6
bc388a42-0eab-53ec-a828-1e08096c77c0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The giant casts one of the following spells, requiring no Material components and using Wisdom as the spellcasting ability (spell save DC 18): At Will: Detect Magic, Light 1/Day: Control Weather",5,2befbad5-fc44-5196-925e-4aef0bc84a75,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
87d233a8-638e-5522-af18-a38880796cc3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Incubus Form,"When the succubus finishes a Long Rest, it can shape-shift into an Incubus, using that stat block instead of this one.",0,578daa8d-fc6b-5da1-a52f-fbc8b4d7ad22,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
37143b23-b833-5c0b-8992-c037be6ee10e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The succubus makes one Fiendish Touch attack and uses Charm or Draining Kiss.,1,578daa8d-fc6b-5da1-a52f-fbc8b4d7ad22,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
16600b3d-b8c6-5883-973e-9f9dd2bb39e1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fiendish Touch,"Melee Attack Roll: +7, reach 5 ft. Hit: 16 (2d10 + 5) Psychic damage.",2,578daa8d-fc6b-5da1-a52f-fbc8b4d7ad22,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
b1b11d0a-74b8-5674-afeb-a92c9865271d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Charm,"The succubus casts Dominate Person (level 8 version), requiring no spell components and using Charisma as the spellcasting ability (spell save DC 15).",3,578daa8d-fc6b-5da1-a52f-fbc8b4d7ad22,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
1c2c8e54-26e5-5922-8f37-745c62028c7d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Draining Kiss,"Constitution Saving Throw: DC 15, one creature Charmed by the succubus within 5 feet. Failure: 13 (3d8) Psychic damage. Success: Half damage. Failure or Success: The target's Hit Point maximum decreases by an amount equal to the damage taken.",4,578daa8d-fc6b-5da1-a52f-fbc8b4d7ad22,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
1ef7cc79-c445-5dfb-a02f-47561ae32038,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Shape-Shift,"The succubus shape-shifts into a Medium or Small Humanoid, or it returns to its true form. Its game statistics are the same in each form, except its Fly Speed is available only in its true form. Any equipment it is wearing or carrying isn't transformed.",5,578daa8d-fc6b-5da1-a52f-fbc8b4d7ad22,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
41a9b725-f7ff-5b34-8f4a-c1ec21908d4d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Legendary Resistance,"If the tarrasque fails a saving throw, it can choose to succeed instead.",0,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,PASSIVE,NULL,NULL,false,PER_DAY,6,NULL,NULL
914a6e71-3728-57bf-8cb8-4c53ce7f8367,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The tarrasque has Advantage on saving throws against spells and other magical effects.,1,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
20be5bbc-c423-5dad-b06b-041564644fa3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Reflective Carapace,"If the tarrasque is targeted by a Magic Missile spell or a spell that requires a ranged attack roll, roll 1d6. On a 1-5, the tarrasque is unaffected. On a 6, the tarrasque is unaffected and reflects the spell, turning the caster into the target.",2,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
870e558a-c439-5ced-8aca-eadbd2a91ec5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Siege Monster,The tarrasque deals double damage to objects and structures.,3,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
8671636c-ae45-5e5b-833a-24b72a8bd821,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The tarrasque makes one Bite attack and three other attacks, using Claw or Tail in any combination.",4,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
6080e753-27d4-59da-af93-fd89f9a76cb8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Bite,"Melee Attack Roll: +19, reach 15 ft. Hit: 36 (4d12 + 10) Piercing damage, and the target has the Grappled condition (escape DC 20). Until the grapple ends, the target has the Restrained condition and can't teleport.",5,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7d313a9d-60de-5414-a85c-8a2966323e5c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Claw,"Melee Attack Roll: +19, reach 15 ft. Hit: 28 (4d8 + 10) Slashing damage.",6,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
76cd8057-48f2-5fef-a9fb-b562446e8637,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Tail,"Melee Attack Roll: +19, reach 30 ft. Hit: 23 (3d8 + 10) Bludgeoning damage. If the target is a Huge or smaller creature, it has the Prone condition.",7,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
296a90d2-0688-567c-8b36-a47ac36b32c2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Thunderous Bellow,"Constitution Saving Throw: DC 27, each creature and each object that isn't being worn or carried in a 150-foot Cone. Failure: 78 (12d12) Thunder damage, and the target has the Deafened and Frightened conditions until the end of its next turn. Success: Half damage only.",8,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,ACTION,NULL,NULL,false,RECHARGE,1,5,6
f903fcb3-6e13-5320-aadd-761803c04570,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Swallow,"Strength Saving Throw: DC 27, one Large or smaller creature Grappled by the tarrasque (it can have up to six creatures swallowed at a time). Failure: The target is swallowed, and the Grappled condition ends. A swallowed creature has the Blinded and Restrained conditions and can't teleport, it has Total Cover against attacks and other effects outside the tarrasque, and it takes 56 (16d6) Acid damage at the start of each of the tarrasque's turns. If the tarrasque takes 60 damage or more on a single turn from a creature inside it, the tarrasque must succeed on a DC 20 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, each of which falls in a space within 10 feet of the tarrasque and has the Prone condition. If the tarrasque dies, any swallowed creature no longer has the Restrained condition and can escape from the corpse using 20 feet of movement, exiting Prone.",9,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
0c404ad6-1dd6-5351-a513-9aa6472b7c1a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Onslaught,"The tarrasque moves up to half its Speed, and it makes one Claw or Tail attack.",10,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,LEGENDARY,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
757140e0-2c0f-5948-9706-9bf66587bee2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,World-Shaking Movement,"The tarrasque moves up to its Speed. At the end of this movement, the tarrasque creates an instantaneous shock wave in a 60-foot Emanation originating from itself. Creatures in that area lose Concentration and, if Medium or smaller, have the Prone condition. The tarrasque can't take this action again until the start of its next turn. Toughs",11,f01dc9ea-555e-51ff-a7f2-16d629f7d3e9,LEGENDARY,NULL,NULL,false,PER_ROUND,1,NULL,NULL
f02267a2-46c5-58e1-b5f7-d3e7799b36ce,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Pack Tactics,The tough has Advantage on an attack roll against a creature if at least one of the tough's allies is within 5 feet of the creature and the ally doesn't have the Incapacitated condition.,0,2845034d-f87a-5f06-98f4-7f54ae895d41,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f623514d-43ae-54e6-bc57-9748536bfb7a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Mace,"Melee Attack Roll: +4, reach 5 ft. Hit: 5 (1d6 + 2) Bludgeoning damage.",1,2845034d-f87a-5f06-98f4-7f54ae895d41,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d7742e2a-6947-504c-81b6-008356cc2589,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Heavy Crossbow,"Ranged Attack Roll: +3, range 100/400 ft. Hit: 6 (1d10 + 1) Piercing damage.",2,2845034d-f87a-5f06-98f4-7f54ae895d41,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7f56d59e-949a-5b95-95bc-9d062b5456d3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Pack Tactics,The tough has Advantage on an attack roll against a creature if at least one of the tough's allies is within 5 feet of the creature and the ally doesn't have the Incapacitated condition.,0,3adcd839-4f14-5e6a-9ab4-62c8caf3d88f,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
62704a4a-2245-52f5-be2d-4aa14d8b606c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The tough makes two attacks, using Warhammer or Heavy Crossbow in any combination.",1,3adcd839-4f14-5e6a-9ab4-62c8caf3d88f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
97abf014-7c19-54a9-a18f-b2df76757f8e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Warhammer,"Melee Attack Roll: +5, reach 5 ft. Hit: 12 (2d8 + 3) Bludgeoning damage. If the target is a Large or smaller creature, the tough pushes the target up to 10 feet straight away from itself.",2,3adcd839-4f14-5e6a-9ab4-62c8caf3d88f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
939563f3-a93b-5af1-8f00-bfe39b0fc7c4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Heavy Crossbow,"Ranged Attack Roll: +4, range 100/400 ft. Hit: 13 (2d10 + 2) Piercing damage.",3,3adcd839-4f14-5e6a-9ab4-62c8caf3d88f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
26842b38-6008-5380-9e33-1629ad2aeff7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Siege Monster,The treant deals double damage to objects and structures.,0,3a69541d-4ed4-56ef-9073-e768c6bf7342,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
3a9b9042-b76f-58b2-88ab-615b0c3f78ad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The treant makes two Slam attacks.,1,3a69541d-4ed4-56ef-9073-e768c6bf7342,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
82f3034d-968d-5363-be6d-58966b5cacf5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slam,"Melee Attack Roll: +10, reach 5 ft. Hit: 16 (3d6 + 6) Bludgeoning damage.",2,3a69541d-4ed4-56ef-9073-e768c6bf7342,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7390f894-13d5-527a-a213-20387109e37c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hail of Bark,"Ranged Attack Roll: +10, range 180 ft. Hit: 28 (4d10 + 6) Piercing damage.",3,3a69541d-4ed4-56ef-9073-e768c6bf7342,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
ac0a33b0-57d6-52be-a778-db267e1e1514,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Animate Trees,"The treant magically animates up to two trees it can see within 60 feet of itself. Each tree uses the Treant stat block, except it has Intelligence and Charisma scores of 1, it can't speak, and it lacks this action. The tree takes its turn immediately after the treant on the same Initiative count, and it obeys the treant. A tree remains animate for 1 day or until it dies, the treant dies, or it is more than 120 feet from the treant. The tree then takes root if possible.",4,3a69541d-4ed4-56ef-9073-e768c6bf7342,ACTION,NULL,NULL,false,PER_DAY,1,NULL,NULL
1758cf1f-8759-5f40-b480-5175a9eddd7a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Loathsome Limbs,"If the troll ends any turn Bloodied and took 15+ Slashing damage during that turn, one of the troll's limbs is severed, falls into the troll's space, and becomes a Troll Limb. The limb acts immediately after the troll's turn. The troll has 1 Exhaustion level for each missing limb, and it grows replacement limbs the next time it regains Hit Points.",0,ae1563c8-0adc-544e-9f82-5da6cab34c17,PASSIVE,NULL,NULL,false,PER_DAY,4,NULL,NULL
10260658-ec57-594c-8e2a-5131ae2b43fc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Regeneration,"The troll regains 15 Hit Points at the start of each of its turns. If the troll takes Acid or Fire damage, this trait doesn't function on the troll's next turn. The troll dies only if it starts its turn with 0 Hit Points and doesn't regenerate.",1,ae1563c8-0adc-544e-9f82-5da6cab34c17,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
16875c2f-4f7e-570a-b00e-db0322b0d969,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The troll makes three Rend attacks.,2,ae1563c8-0adc-544e-9f82-5da6cab34c17,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
8ffbc928-fb27-5dd3-afa5-c7a18289460c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Rend,"Melee Attack Roll: +7, reach 10 ft. Hit: 11 (2d6 + 4) Slashing damage.",3,ae1563c8-0adc-544e-9f82-5da6cab34c17,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
fccbd97c-ea15-55c8-80f5-981f2ba9c65a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Charge,The troll moves up to half its Speed straight toward an enemy it can see.,4,ae1563c8-0adc-544e-9f82-5da6cab34c17,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
761768fa-63cc-5387-ac79-c4b01aacbe48,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Regeneration,"The limb regains 5 Hit Points at the start of each of its turns. If the limb takes Acid or Fire damage, this trait doesn't function on the limb's next turn. The limb dies only if it starts its turn with 0 Hit Points and doesn't regenerate.",0,b1e3b533-ce3e-576e-b98e-4cdebe94d7d8,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
dcc649cf-6c44-5c6f-bf06-06de74369157,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Troll Spawn,"The limb uncannily has the same senses as a whole troll. If the limb isn't destroyed within 24 hours, roll 1d12. On a 12, the limb turns into a Troll. Otherwise, the limb withers away.",1,b1e3b533-ce3e-576e-b98e-4cdebe94d7d8,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
eead6433-fe13-5d94-8b0b-3da0eaf26020,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Rend,"Melee Attack Roll: +6, reach 5 ft. Hit: 9 (2d4 + 4) Slashing damage.",2,b1e3b533-ce3e-576e-b98e-4cdebe94d7d8,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c6f4ac02-771c-5281-934a-7061c626355d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Legendary Resistance,"If the unicorn fails a saving throw, it can choose to succeed instead.",0,631e533d-18b2-5a2f-8152-df17a92aea99,PASSIVE,NULL,NULL,false,PER_DAY,3,NULL,NULL
1d1d1781-7b3f-5717-80c2-7b75cd75e1be,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The unicorn has Advantage on saving throws against spells and other magical effects.,1,631e533d-18b2-5a2f-8152-df17a92aea99,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
5d59ccbe-68aa-599a-9538-c5489213c7ec,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The unicorn makes one Hooves attack and one Radiant Horn attack.,2,631e533d-18b2-5a2f-8152-df17a92aea99,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
87787a66-0b47-57a7-8327-c84feb8f0ebe,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hooves,"Melee Attack Roll: +7, reach 5 ft. Hit: 11 (2d6 + 4) Bludgeoning damage.",3,631e533d-18b2-5a2f-8152-df17a92aea99,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
2f41ccda-11d0-5be8-8bd9-4c88768c255b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Radiant Horn,"Melee Attack Roll: +7, reach 5 ft. Hit: 9 (1d10 + 4) Radiant damage.",4,631e533d-18b2-5a2f-8152-df17a92aea99,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
20219ed4-bc73-5c0f-9349-a6b22cdb506d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The unicorn casts one of the following spells, requiring no spell components and using Charisma as the spellcasting ability (spell save DC 14): At Will: Detect Evil and Good, Druidcraft 1/Day Each: Calm Emotions, Dispel Evil and Good, Entangle, Pass without Trace, Word of Recall",5,631e533d-18b2-5a2f-8152-df17a92aea99,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
