id,created_at,updated_at,version,size,creature_type,creature_subtype,alignment,armor_class,initiative_bonus,hp_average,hp_dice_count,hp_dice_faces,hp_dice_bonus,can_hover,score_strength,score_dexterity,score_constitution,score_intelligence,score_wisdom,score_charisma,passive_perception,languages,telepathy_feet,challenge_rating,experience_points,proficiency_bonus,legendary_action_uses,spellcasting_ability,spell_save_dc,spell_attack_bonus
26091374-ee53-598e-ab79-2a30627828fd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,14,1,16,3,10,NULL,false,15,12,11,2,12,5,11,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
b781341f-53df-5351-adce-594339b75a60,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,NULL,UNALIGNED,13,3,92,8,12,40,false,23,11,21,1,10,5,13,None,NULL,5.0,1800,3,NULL,NULL,NULL,NULL
8c3e18e9-fa7a-596d-8eab-eaa84a7a46cc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,14,3,26,4,10,4,false,14,16,12,2,11,4,14,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
f45f554c-214e-58ac-8db3-7023bf6d0dba,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,11,1,39,6,10,6,false,15,13,13,2,10,3,10,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
611baf20-2499-5435-b163-35f131e23f34,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,14,4,11,2,8,2,false,10,18,13,2,10,3,12,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
1a4f6c0f-9861-5eea-8341-245614a44a1d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,MONSTROSITY,NULL,NEUTRAL_EVIL,10,0,25,3,10,9,false,15,10,16,6,12,7,13,Understands Common but can't speak,NULL,1.0,200,2,NULL,NULL,NULL,NULL
e948d696-8fc3-5c95-83a5-be3bda6d269f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,13,2,22,5,8,NULL,false,10,14,10,1,10,3,10,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
ea14d920-c245-5a0a-9c31-5d070a772f22,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,13,3,9,2,8,NULL,false,11,17,10,4,12,5,13,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
86f4e1dc-af44-5df4-af07-38e16b0d42e5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,13,3,11,2,8,2,false,12,16,13,3,12,4,13,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
0995e01e-9ad2-5e88-91e1-4d1256c81e0d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,10,0,4,1,8,NULL,false,11,10,11,2,10,5,12,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
1d5fb367-861f-55a2-a0ee-17f5ee5601ab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,13,3,1,1,4,-1,false,5,16,8,2,14,6,16,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
b094039b-a035-5218-9193-3313936b8be7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,14,-2,82,11,10,22,false,21,7,15,2,12,4,13,None,NULL,4.0,1100,2,NULL,NULL,NULL,NULL
905752d8-88ea-59fe-ac62-39fff35f001a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,12,2,45,6,10,12,false,18,14,15,1,10,4,12,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
5aada601-7d74-5733-8653-303c5fc96510,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,11,1,5,1,8,1,false,11,13,12,2,12,5,13,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
7cd129fc-6030-5d4d-8759-74aa10517bce,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,12,2,3,1,6,NULL,false,8,15,11,3,12,6,15,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
65fde1c1-a4d6-5b21-b3f0-16725f2dd652,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,NULL,UNALIGNED,12,2,90,12,12,12,false,19,14,13,3,12,7,13,None,NULL,3.0,700,2,NULL,NULL,NULL,NULL
e9b826a1-4493-5478-8912-f83e238b3ae6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,12,2,22,4,10,NULL,false,17,15,11,3,12,8,13,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
8cab57c1-6781-50af-a20b-ae3413d3e924,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,10,0,2,1,4,NULL,false,2,11,10,1,8,3,9,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
6d01b2f9-9ed2-5558-9bba-9a8b8dee6bcf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,NULL,UNALIGNED,13,2,126,11,12,55,false,24,9,21,3,11,6,10,None,NULL,6.0,2300,3,NULL,NULL,NULL,NULL
6f0d4325-784e-5e2f-bd7d-e3efc43aebb8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,12,2,5,1,8,1,false,13,14,12,3,12,7,15,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
934e95a7-8cdd-5c98-80c4-5623992c89f2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,10,0,11,2,8,2,false,14,10,13,2,10,5,10,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
d895b410-3c8d-5f9e-9b45-9bab36bc9df4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SMALL,BEAST,NULL,UNALIGNED,12,2,3,1,6,NULL,false,4,15,11,3,10,4,12,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
3f8711de-c48a-5113-86be-61a2583856a5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,11,1,1,1,4,-1,false,3,13,8,2,12,7,15,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
176f343f-7358-51f3-8a54-73b194b6f168,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,13,3,13,3,8,NULL,false,14,16,10,3,14,7,14,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
c80fb495-a4ab-524c-bc2a-475519780036,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,13,3,1,1,4,-1,false,2,16,9,1,7,2,8,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
2240fe73-1e5f-5b5a-8112-15617be27359,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,Dinosaur,UNALIGNED,13,2,68,8,10,24,false,18,15,16,2,12,5,13,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
7b750e4f-bccc-5fed-9d8d-7043cd090cf7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,12,2,42,5,10,15,false,20,14,16,2,13,7,15,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
3130cd14-8986-5456-8043-0704dd099eca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,10,0,11,2,8,2,false,15,10,13,2,11,7,10,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
6edf1244-0ae3-5af0-8214-039bd1eefd77,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,Dinosaur,UNALIGNED,13,2,13,3,8,NULL,false,12,15,10,2,9,5,11,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
11d65c3a-8e54-5952-a6f2-eaff28758666,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,10,0,1,1,4,-1,false,2,11,9,2,10,4,12,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
bc1b97fc-ee6e-5f56-9863-a8576a568f73,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,12,2,2,1,4,NULL,false,2,14,10,5,13,6,13,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
94f473e4-9727-5279-8e28-ebe6374c7b99,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,12,2,22,4,8,4,false,14,15,13,1,10,4,12,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
3116d113-feaf-5d6f-8152-d505e34c75c2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,13,-1,45,6,10,12,false,21,8,15,2,12,6,11,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
8fc2a5bc-ab2a-53db-a7a3-d54a3082ac46,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,11,1,13,2,10,2,false,16,13,12,2,11,7,10,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
6df7e48c-594b-55b7-b782-126e1cd6fe9a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,13,3,52,7,10,14,false,18,17,15,3,12,8,15,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
409b626c-a75e-5477-94b8-89e30104c5ca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,11,0,1,1,4,-1,false,2,11,8,1,8,2,9,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
5a27e7b0-f4c5-5273-b30c-99cf462c5123,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,12,1,1,1,4,-1,false,1,12,8,1,10,2,12,None,NULL,0.0,0,2,NULL,NULL,NULL,NULL
6c1110ac-9efe-5ff8-9315-65bc7c24604a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,12,2,1,1,4,-1,false,2,14,8,1,10,2,10,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
f23951e9-2ae5-5d59-a8b4-8645656eaf73,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,Swarm of Tiny Beasts,UNALIGNED,12,2,11,2,10,NULL,false,5,15,10,2,12,4,11,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
f97ba6a3-9c10-5b80-bc82-c1fb06994232,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,Swarm of Tiny Beasts,UNALIGNED,11,1,19,3,8,6,false,3,13,14,1,7,1,8,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
362e7590-8cfd-5e25-bb73-34828a95590c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,Swarm of Tiny Beasts,UNALIGNED,13,3,28,8,8,-8,false,13,16,9,1,7,2,8,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
ce08d39e-2494-5328-a263-7a6dc8e07f2c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,Swarm of Tiny Beasts,UNALIGNED,10,0,14,4,8,-4,false,9,11,9,2,10,3,10,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
6e849023-f3fc-53f6-8107-6a55a13fad07,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,Swarm of Tiny Beasts,UNALIGNED,12,2,11,2,8,2,false,6,14,12,5,12,6,15,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
1e267715-ad40-55b3-b727-2a0924acb21c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,Swarm of Tiny Beasts,UNALIGNED,14,4,36,8,8,NULL,false,8,18,11,1,10,3,10,None,NULL,2.0,450,2,NULL,NULL,NULL,NULL
ecf3b3c2-b07f-5486-8d88-519737f4208e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,13,3,30,4,10,8,false,17,16,14,3,12,8,13,None,NULL,1.0,200,2,NULL,NULL,NULL,NULL
f02fd4c3-44f5-5c10-b8e7-13c81ea54fd6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,Dinosaur,UNALIGNED,14,-1,114,12,12,36,false,22,9,17,2,11,5,10,None,NULL,5.0,1800,3,NULL,NULL,NULL,NULL
eebe064b-8aed-5057-a70d-49e7f7c9d6d6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,HUGE,BEAST,Dinosaur,UNALIGNED,13,3,136,13,12,52,false,25,10,19,2,12,9,14,None,NULL,8.0,3900,3,NULL,NULL,NULL,NULL
5b5d0992-3c70-5aba-80cd-02726d16b5b5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,12,2,5,2,4,NULL,false,2,15,11,1,10,3,10,None,NULL,0.125,25,2,NULL,NULL,NULL,NULL
9e04b05d-88ba-586f-ac51-c0251d7ad6af,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,10,0,5,1,8,1,false,7,10,13,2,12,4,13,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
ece6832f-59fc-5097-b4e4-8be81a97246e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,LARGE,BEAST,NULL,UNALIGNED,11,1,19,3,10,3,false,18,12,13,2,12,7,11,None,NULL,0.5,100,2,NULL,NULL,NULL,NULL
652faf9a-811c-5562-8d03-4bf487a694de,2026-09-08T00:00:00,2026-09-08T00:00:00,0,TINY,BEAST,NULL,UNALIGNED,13,3,1,1,4,-1,false,3,16,8,2,12,3,13,None,NULL,0.0,10,2,NULL,NULL,NULL,NULL
5bf3ee90-3414-50f4-a444-904ba1153aab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,MEDIUM,BEAST,NULL,UNALIGNED,12,2,11,2,8,2,false,14,15,12,3,12,6,15,None,NULL,0.25,50,2,NULL,NULL,NULL,NULL
