id,created_at,updated_at,version,name,description,ordinal,vocation_id,subclass_id,vocation_level,activation,uses_reset
5b012736-9321-5988-a962-614377bd0af9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ranger Subclass,"You gain a Ranger subclass of your choice. The Hunter subclass is detailed after this class's description. A subclass is a specialization that grants you features at certain Ranger levels. For the rest of your career, you gain each of your subclass's features that are of your Ranger level or lower.",5,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,3,PASSIVE,AT_WILL
c9fac27a-9eab-5bef-9d91-cd5c62d6a8be,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ability Score Improvement,"You gain the Ability Score Improvement feat (see ""Feats"") or another feat of your choice for which you qualify. You gain this feature again at Ranger levels 8, 12, and 16.",6,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,4,PASSIVE,AT_WILL
848c7810-9ae0-57c7-bd46-237d256368e6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Extra Attack,You can attack twice instead of once whenever you take the Attack action on your turn.,7,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,5,PASSIVE,AT_WILL
71166589-35f3-5833-9b07-8eb46d9effdc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Roving,Your Speed increases by 10 feet while you aren't wearing Heavy armor. You also have a Climb Speed and a Swim Speed equal to your Speed.,8,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,6,PASSIVE,AT_WILL
ea46ab8d-42ac-54e6-b243-0f0bb91ab05c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Expertise,Choose two of your skill proficiencies with which you lack Expertise. You gain Expertise in those skills.,9,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,9,PASSIVE,AT_WILL
1bdef13f-398b-5610-82d6-5289d40261df,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Tireless,"Primal forces now help fuel you on your journeys, granting you the following benefits.

Temporary Hit Points. As a Magic action, you can give yourself a number of Temporary Hit Points equal to 1d8 plus your Wisdom modifier (minimum of 1). You can use this action a number of times equal to your Wisdom modifier (minimum of once), and you regain all expended uses when you finish a Long Rest.

Decrease Exhaustion. Whenever you finish a Short Rest, your Exhaustion level, if any, decreases by 1.",10,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,10,PASSIVE,AT_WILL
5daa11b9-bd0e-5807-ad53-4c58052be8c5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Relentless Hunter,Taking damage can't break your Concentration on Hunter's Mark.,11,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,13,PASSIVE,AT_WILL
a92660df-0e14-5db6-aee7-1070eca3a648,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Nature's Veil,"You invoke spirits of nature to magically hide yourself. As a Bonus Action, you can give yourself the Invisible condition until the end of your next turn.

You can use this feature a number of times equal to your Wisdom modifier (minimum of once), and you regain all expended uses when you finish a Long Rest.",12,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,14,PASSIVE,AT_WILL
c38bbba0-e3ed-5760-a67b-f27fbdefe508,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Precise Hunter,You have Advantage on attack rolls against the creature currently marked by your Hunter's Mark.,13,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,17,PASSIVE,AT_WILL
14de9a9c-023b-5684-9eb3-089d8f62bb55,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Feral Senses,Your connection to the forces of nature grants you Blindsight with a range of 30 feet.,14,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,18,PASSIVE,AT_WILL
eb9549e3-7618-522d-a1ad-2cc39f9ce690,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Epic Boon,"You gain an Epic Boon feat (see ""Feats"") or another feat of your choice for which you qualify. Boon of Dimensional Travel is recommended.",15,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,19,PASSIVE,AT_WILL
b5f35340-db4d-5a7d-a046-1dfaa5a71016,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Foe Slayer,The damage die of your Hunter's Mark is a d10 rather than a d6.,16,bfb29762-cbb4-532e-a82f-54808c7e209d,NULL,20,PASSIVE,AT_WILL
47527873-f3b6-5bd0-80cc-71e5c1362cc4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hunter's Lore,"You can call on the forces of nature to reveal certain strengths and weaknesses of your prey. While a creature is marked by your Hunter's Mark, you know whether that creature has any Immunities, Resistances, or Vulnerabilities, and if the creature has any, you know what they are.",17,bfb29762-cbb4-532e-a82f-54808c7e209d,9972cb16-24c1-508d-8f5a-67fd522d3a3a,3,PASSIVE,AT_WILL
51696e9e-c576-56e7-af39-7a56291e19a6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hunter's Prey,"You gain one of the following feature options of your choice. Whenever you finish a Short or Long Rest, you can replace the chosen option with the other one.

Colossus Slayer. Your tenacity can wear down even the most resilient foes. When you hit a creature with a weapon, the weapon deals an extra 1d8 damage to the target if it's missing any of its Hit Points. You can deal this extra damage only once per turn.

Horde Breaker. Once on each of your turns when you make an attack with a weapon, you can make another attack with the same weapon against a different creature that is within 5 feet of the original target, that is within the weapon's range, and that you haven't attacked this turn.",18,bfb29762-cbb4-532e-a82f-54808c7e209d,9972cb16-24c1-508d-8f5a-67fd522d3a3a,3,PASSIVE,AT_WILL
a71a4737-3fb6-5deb-ba9b-9a001d18d1ac,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Defensive Tactics,"You gain one of the following feature options of your choice. Whenever you finish a Short or Long Rest, you can replace the chosen option with the other one.

Escape the Horde. Opportunity Attacks have Disadvantage against you.

Multiattack Defense. When a creature hits you with an attack roll, that creature has Disadvantage on all other attack rolls against you this turn.",19,bfb29762-cbb4-532e-a82f-54808c7e209d,9972cb16-24c1-508d-8f5a-67fd522d3a3a,7,PASSIVE,AT_WILL
5e024eb5-e6ab-5482-94af-b068ef3068a2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Superior Hunter's Prey,"Once per turn when you deal damage to a creature marked by your Hunter's Mark, you can also deal that spell's extra damage to a different creature that you can see within 30 feet of the first creature.",20,bfb29762-cbb4-532e-a82f-54808c7e209d,9972cb16-24c1-508d-8f5a-67fd522d3a3a,11,PASSIVE,AT_WILL
02cb0693-093b-5b57-a731-1eb5b982c855,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Superior Hunter's Defense,"When you take damage, you can take a Reaction to give yourself Resistance to that damage and any other damage of the same type until the end of the current turn.",21,bfb29762-cbb4-532e-a82f-54808c7e209d,9972cb16-24c1-508d-8f5a-67fd522d3a3a,15,PASSIVE,AT_WILL
5d40a54f-4dd5-576b-881c-a5270cfbf6ca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Expertise,"You gain Expertise in two of your skill proficiencies of your choice. Sleight of Hand and Stealth are recommended if you have proficiency in them.

At Rogue level 6, you gain Expertise in two more of your skill proficiencies of your choice.",0,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,1,PASSIVE,AT_WILL
d68fe3c2-113d-57f2-98a6-68a8ef56f9d1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sneak Attack,"You know how to strike subtly and exploit a foe's distraction. Once per turn, you can deal an extra 1d6 damage to one creature you hit with an attack

Rogue Features
Proficiency
Level  Bonus  Class Features
1  +2  Expertise, Sneak Attack, Thieves' Cant, Weapon Mastery
2  +2  Cunning Action
3  +2  Rogue Subclass, Steady Aim
4  +2  Ability Score Improvement
5  +3  Cunning Strike, Uncanny Dodge
6  +3  Expertise
7  +3  Evasion, Reliable Talent
8  +3  Ability Score Improvement
9  +4  Subclass feature
10  +4  Ability Score Improvement
11  +4  Improved Cunning Strike
12  +4  Ability Score Improvement
13  +5  Subclass feature
14  +5  Devious Strikes
15  +5  Slippery Mind
16  +5  Ability Score Improvement
17  +6  Subclass feature
18  +6  Elusive
19  +6  Epic Boon
20  +6  Stroke of Luck

roll if you have Advantage on the roll and the attack uses a Finesse or a Ranged weapon. The extra damage's type is the same as the weapon's type.

You don't need Advantage on the attack roll if at least one of your allies is within 5 feet of the target, the ally doesn't have the Incapacitated condition, and you don't have Disadvantage on the attack roll.

The extra damage increases as you gain Rogue levels, as shown in the Sneak Attack column of the Rogue Features table.",1,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,1,PASSIVE,AT_WILL
ff93d809-d9be-57fc-af68-ff9db40adbbc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Thieves' Cant,"You picked up various languages in the communities where you plied your roguish talents. You know Thieves' Cant and one other language of your choice, which you choose from the language tables in ""Character Creation.""",2,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,1,PASSIVE,AT_WILL
e5ff11d5-70d5-5b63-b062-5f0c6df7c55d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Weapon Mastery,"Your training with weapons allows you to use the mastery properties of two kinds of weapons of your choice with which you have proficiency, such as Daggers and Shortbows.

Sneak Attack
1d6
1d6
2d6
2d6
3d6
3d6
4d6
4d6
5d6
5d6
6d6
6d6
7d6
7d6
8d6
8d6
9d6
9d6
10d6
10d6

Whenever you finish a Long Rest, you can change the kinds of weapons you chose. For example, you could switch to using the mastery properties of Scimitars and Shortswords.",3,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,1,PASSIVE,AT_WILL
cbf14975-adae-5167-9517-9c58d0c15553,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Cunning Action,"Your quick thinking and agility allow you to move and act quickly. On your turn, you can take one of the following actions as a Bonus Action: Dash, Disengage, or Hide.",4,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,2,PASSIVE,AT_WILL
caebc658-cb9b-53d1-ad01-8064ea399d30,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Rogue Subclass,"You gain a Rogue subclass of your choice. The Thief subclass is detailed after this class's description. A subclass is a specialization that grants you features at certain Rogue levels. For the rest of your career, you gain each of your subclass's features that are of your Rogue level or lower.",5,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,3,PASSIVE,AT_WILL
6644c602-b614-5c2f-a009-98fe601c05e4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Steady Aim,"As a Bonus Action, you give yourself Advantage on your next attack roll on the current turn. You can use this feature only if you haven't moved during this turn, and after you use it, your Speed is 0 until the end of the current turn.",6,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,3,PASSIVE,AT_WILL
06610966-f51c-5158-a285-2c26fbe962a5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ability Score Improvement,"You gain the Ability Score Improvement feat (see ""Feats"") or another feat of your choice for which you qualify. You gain this feature again at Rogue levels 8, 10, 12, and 16.",7,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,4,PASSIVE,AT_WILL
40bde4a1-2f6f-5af4-a17e-a8dc999d37d6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Cunning Strike,"You've developed cunning ways to use your Sneak Attack. When you deal Sneak Attack damage, you can add one of the following Cunning Strike effects. Each effect has a die cost, which is the number of Sneak Attack damage dice you must forgo to add the effect. You remove the die before rolling, and the effect occurs immediately after the attack's damage is dealt. For example, if you add the Poison effect, remove 1d6 from the Sneak Attack's damage before rolling.

If a Cunning Strike effect requires a saving throw, the DC equals 8 plus your Dexterity modifier and Proficiency Bonus.

Poison (Cost: 1d6). You add a toxin to your strike, forcing the target to make a Constitution saving throw. On a failed save, the target has the Poisoned condition for 1 minute. At the end of each of its turns, the Poisoned target repeats the save, ending the effect on itself on a success.

To use this effect, you must have a Poisoner's Kit on your person.

Trip (Cost: 1d6). If the target is Large or smaller, it must succeed on a Dexterity saving throw or have the Prone condition.

Withdraw (Cost: 1d6). Immediately after the attack, you move up to half your Speed without provoking Opportunity Attacks.",8,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,5,PASSIVE,AT_WILL
9aa47308-fa3f-5717-891f-9bfeda978e48,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Uncanny Dodge,"When an attacker that you can see hits you with an attack roll, you can take a Reaction to halve the attack's damage against you (round down).",9,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,5,PASSIVE,AT_WILL
a9ce6fb9-9a39-58a0-b152-e0dd2ffa6924,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Evasion,"You can nimbly dodge out of the way of certain dangers. When you're subjected to an effect that allows you to make a Dexterity saving throw to take only half damage, you instead take no damage if you succeed on the saving throw and only half damage if you fail. You can't use this feature if you have the Incapacitated condition.",10,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,7,PASSIVE,AT_WILL
ccb1634f-0eb0-5da5-b722-03bb0a6a460e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Reliable Talent,"Whenever you make an ability check that uses one of your skill or tool proficiencies, you can treat a d20 roll of 9 or lower as a 10.",11,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,7,PASSIVE,AT_WILL
3d6e7710-cac4-5f95-941c-b8e51e86911a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Improved Cunning Strike,"You can use up to two Cunning Strike effects when you deal Sneak Attack damage, paying the die cost for each effect.",12,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,11,PASSIVE,AT_WILL
cf53f37a-88f9-5a86-ae6e-d6400bc5d61e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Devious Strikes,"You've practiced new ways to use your Sneak Attack deviously. The following effects are now among your Cunning Strike options.

Daze (Cost: 2d6). The target must succeed on a Constitution saving throw, or on its next turn, it can do only one of the following: move or take an action or a Bonus Action.

Knock Out (Cost: 6d6). The target must succeed on a Constitution saving throw, or it has the Unconscious condition for 1 minute or until it takes any damage. The Unconscious target repeats the save at the end of each of its turns, ending the effect on itself on a success.

Obscure (Cost: 3d6). The target must succeed on a Dexterity saving throw, or it has the Blinded condition until the end of its next turn.",13,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,14,PASSIVE,AT_WILL
aa61c8bd-dc5d-5925-aaa9-374263350260,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slippery Mind,Your cunning mind is exceptionally difficult to control. You gain proficiency in Wisdom and Charisma saving throws.,14,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,15,PASSIVE,AT_WILL
208f5d34-d6dd-569f-b46c-a46fe457d88a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Elusive,You're so evasive that attackers rarely gain the upper hand against you. No attack roll can have Advantage against you unless you have the Incapacitated condition.,15,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,18,PASSIVE,AT_WILL
2e98359a-6cf8-52f2-8a06-ae99a95e3818,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Epic Boon,"You gain an Epic Boon feat (see ""Feats"") or another feat of your choice for which you qualify. Boon of the Night Spirit is recommended.",16,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,19,PASSIVE,AT_WILL
7faa2e9b-6564-5e82-9e8f-89ee37428f2a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Stroke of Luck,"You have a marvelous knack for succeeding when you need to. If you fail a D20 Test, you can turn the roll into a 20.

Once you use this feature, you can't use it again until you finish a Short or Long Rest.",17,12b7133c-16a4-5974-93f6-f5a3b65bd670,NULL,20,PASSIVE,AT_WILL
f287390b-1ce0-560d-a4ef-ed6597c0249b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fast Hands,"As a Bonus Action, you can do one of the following.

Sleight of Hand. Make a Dexterity (Sleight of Hand) check to pick a lock or disarm a trap with Thieves' Tools or to pick a pocket.

Use an Object. Take the Utilize action, or take the Magic action to use a magic item that requires that action.",18,12b7133c-16a4-5974-93f6-f5a3b65bd670,15489081-068c-52af-bf7b-f3e48ae5fd6f,3,PASSIVE,AT_WILL
c53def2c-a90b-5148-95d7-e6a3353c8b3c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Second-Story Work,"You've trained to get into especially hard-to-reach places, granting you these benefits. Climber. You gain a Climb Speed equal to your Speed. Jumper. You can determine your jump distance using your Dexterity rather than your Strength.",19,12b7133c-16a4-5974-93f6-f5a3b65bd670,15489081-068c-52af-bf7b-f3e48ae5fd6f,3,PASSIVE,AT_WILL
ed65902f-91d2-5dd0-a444-035d6f3ac8f4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Supreme Sneak,"You gain the following Cunning Strike option.

Stealth Attack (Cost: 1d6). If you have the Hide action's Invisible condition, this attack doesn't end that condition on you if you end the turn behind Three-Quarters Cover or Total Cover.",20,12b7133c-16a4-5974-93f6-f5a3b65bd670,15489081-068c-52af-bf7b-f3e48ae5fd6f,9,PASSIVE,AT_WILL
8dd0dedb-4880-5e1e-bd63-14db49436f19,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Use Magic Device,"You've learned how to maximize use of magic items, granting you the following benefits. Attunement. You can attune to up to four magic items at once. Charges. Whenever you use a magic item property that expends charges, roll 1d6. On a roll of 6, you use the property without expending the charges. Scrolls. You can use any Spell Scroll, using Intelligence as your spellcasting ability for the spell. If the spell is a cantrip or a level 1 spell, you can cast it reliably. If the scroll contains a higher-level spell, you must first succeed on an Intelligence (Arcana) check (DC 10 plus the spell's level). On a successful check, you cast the spell from the scroll. On a failed check, the scroll disintegrates.",21,12b7133c-16a4-5974-93f6-f5a3b65bd670,15489081-068c-52af-bf7b-f3e48ae5fd6f,13,PASSIVE,AT_WILL
576e2908-7b8a-5d89-8019-45ab69762310,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Thief's Reflexes,You are adept at laying ambushes and quickly escaping danger. You can take two turns during the first round of any combat. You take your first turn at your normal Initiative and your second turn at your Initiative minus 10.,22,12b7133c-16a4-5974-93f6-f5a3b65bd670,15489081-068c-52af-bf7b-f3e48ae5fd6f,17,PASSIVE,AT_WILL
1332a2b2-78e6-5954-9f0d-43e50a65bd0f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"Drawing from your innate magic, you can cast spells. See ""Spells"" for the rules on spellcasting. The information below details how you use those rules with Sorcerer spells, which appear in the Sorcerer spell list later in the class's description.

Cantrips. You know four Sorcerer cantrips of your choice. Light, Prestidigitation, Shocking Grasp, and Sorcerous Burst are recommended. Whenever you gain a Sorcerer level, you can replace one of your cantrips from this feature with another Sorcerer cantrip of your choice.

When you reach Sorcerer levels 4 and 10, you learn another Sorcerer cantrip of your choice, as shown in the Cantrips column of the Sorcerer Features table.

Spell Slots. The Sorcerer Features table shows how many spell slots you have to cast your level 1+

Sorcerer Features
Proficiency  Sorcery
Level  Bonus  Class Features  Points  Cantrips
1  +2  Spellcasting,  —
Innate Sorcery
2  +2  Font of Magic,  2
Metamagic
3  +2  Sorcerer Subclass  3
4  +2  Ability Score  4
Improvement
5  +3  Sorcerous  5
Restoration
6  +3  Subclass feature  6
7  +3  Sorcery Incarnate  7
8  +3  Ability Score  8
Improvement
9  +4  —  9
10  +4  Metamagic  10
11  +4  —  11
12  +4  Ability Score  12
Improvement
13  +5  —  13
14  +5  Subclass feature  14
15  +5  —  15
16  +5  Ability Score  16
Improvement
17  +6  Metamagic  17
18  +6  Subclass feature  18
19  +6  Epic Boon  19
20  +6  Arcane Apotheosis  20

spells. You regain all expended slots when you finish a Long Rest.

Prepared Spells of Level 1+. You prepare the list of level 1+ spells that are available for you to cast with this feature. To start, choose two level 1 Sorcerer spells. Burning Hands and Detect Magic are recommended.

The number of spells on your list increases as you gain Sorcerer levels, as shown in the Prepared Spells column of the Sorcerer Features table. Whenever that number increases, choose additional Sorcerer spells until the number of spells on your list matches the number in the Sorcerer Features table. The chosen spells must be of a level for which you have spell slots. For example, if you're a level 3 Sorcerer, your list of prepared spells can include six Sorcerer spells of level 1 or 2 in any combination.

If another Sorcerer feature gives you spells that you always have prepared, those spells don't count

——Spell Slots per Spell Level——
Prepared
Spells  1  2  3  4  5  6  7  8  9
4  2  2 — — — — — — — —
4  4  3 — — — — — — — —
4  6  4  2 — — — — — — —
5  7  4  3 — — — — — — —
5  9  4  3  2 — — — — — —
5  10  4  3  3 — — — — — —
5  11  4  3  3  1 — — — — —
5  12  4  3  3  2 — — — — —
5  14  4  3  3  3  1 — — — —
6  15  4  3  3  3  2 — — — —
6  16  4  3  3  3  2  1 — — —
6  16  4  3  3  3  2  1 — — —
6  17  4  3  3  3  2  1  1 — —
6  17  4  3  3  3  2  1  1 — —
6  18  4  3  3  3  2  1  1  1 —
6  18  4  3  3  3  2  1  1  1 —
6  19  4  3  3  3  2  1  1  1  1
6  20  4  3  3  3  3  1  1  1  1
6  21  4  3  3  3  3  2  1  1  1
6  22  4  3  3  3  3  2  2  1  1

against the number of spells you can prepare with this feature, but those spells otherwise count as Sorcerer spells for you.

Changing Your Prepared Spells. Whenever you gain a Sorcerer level, you can replace one spell on your list with another Sorcerer spell for which you have spell slots.

Spellcasting Ability. Charisma is your spellcasting ability for your Sorcerer spells.

Spellcasting Focus. You can use an Arcane Focus as a Spellcasting Focus for your Sorcerer spells.",0,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,1,PASSIVE,AT_WILL
e5121f75-ad84-5073-84de-44aa8e6c4bbb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Innate Sorcery,"An event in your past left an indelible mark on you, infusing you with simmering magic. As a Bonus Action, you can unleash that magic for 1 minute, during which you gain the following benefits: •  The spell save DC of your Sorcerer spells increases by 1. •  You have Advantage on the attack rolls of Sorcerer spells you cast. You can use this feature twice, and you regain all expended uses of it when you finish a Long Rest.",1,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,1,PASSIVE,AT_WILL
af5f0421-672f-54d7-8c95-0488d005e5b8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Font of Magic,"You can tap into the wellspring of magic within yourself. This wellspring is represented by Sorcery Points, which allow you to create a variety of magical effects.

You have 2 Sorcery Points, and you gain more as you reach higher levels, as shown in the Sorcery Points column of the Sorcerer Features table. You can't have more Sorcery Points than the number shown in the table for your level. You regain all expended Sorcery Points when you finish a Long Rest.

You can use your Sorcery Points to fuel the options below, along with other features, such as Metamagic, that use those points.

Converting Spell Slots to Sorcery Points. You can expend a spell slot to gain a number of Sorcery Points equal to the slot's level (no action required).

Creating Spell Slots. As a Bonus Action, you can transform unexpended Sorcery Points into one spell slot. The Creating Spell Slots table shows the cost of creating a spell slot of a given level, and it lists the minimum Sorcerer level you must be to create a slot. You can create a spell slot no higher than level 5.

Any spell slot you create with this feature vanishes when you finish a Long Rest.

Creating Spell Slots
Spell Slot  Sorcery Point  Min. Sorcerer
Level  Cost  Level
1  2  2
2  3  3
3  5  5
4  6  7
5  7  9",2,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,2,PASSIVE,AT_WILL
ac6d027e-7e8e-50cb-8878-0b5e611afbf0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Metamagic,"Because your magic flows from within, you can alter your spells to suit your needs; you gain two Metamagic options of your choice from ""Meta magic Options"" later in this class's description. You use the chosen options to temporarily modify spells you cast. To use an option, you must spend the number of Sorcery Points that it costs.

You can use only one Metamagic option on a spell when you cast it unless otherwise noted in one of those options.

Whenever you gain a Sorcerer level, you can replace one of your Metamagic options with one you don't know. You gain two more options at Sorcerer level 10 and two more at Sorcerer level 17.",3,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,2,PASSIVE,AT_WILL
8de78216-04f5-56f2-8b4f-beb13870080a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sorcerer Subclass,"You gain a Sorcerer subclass of your choice. The Draconic Sorcery subclass is detailed after this class's description. A subclass is a specialization that grants you features at certain Sorcerer levels. For the rest of your career, you gain each of your subclass's features that are of your Sorcerer level or lower.",4,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,3,PASSIVE,AT_WILL
8835681c-650d-5d86-b6da-915b4d212eb0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ability Score Improvement,"You gain the Ability Score Improvement feat (see ""Feats"") or another feat of your choice for which you qualify. You gain this feature again at Sorcerer levels 8, 12, and 16.",5,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,4,PASSIVE,AT_WILL
35d32f40-56ac-563c-9ff8-ce3a61d6aa9e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sorcerous Restoration,"When you finish a Short Rest, you can regain expended Sorcery Points, but no more than a number equal to half your Sorcerer level (round down). Once you use this feature, you can't do so again until you finish a Long Rest.",6,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,5,PASSIVE,AT_WILL
c356d4a9-210a-5b6f-9932-463be9c5582e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sorcery Incarnate,"If you have no uses of Innate Sorcery left, you can use it if you spend 2 Sorcery Points when you take the Bonus Action to activate it.

In addition, while your Innate Sorcery feature is active, you can use up to two of your Metamagic options on each spell you cast.",7,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,7,PASSIVE,AT_WILL
b003ed42-bd21-5a49-aae8-635dcbf76a56,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Epic Boon,"You gain an Epic Boon feat (see ""Feats"") or another feat of your choice for which you qualify. Boon of Dimensional Travel is recommended.",8,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,19,PASSIVE,AT_WILL
22a99f8a-17f3-5cb0-95cb-ff3492088dac,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Arcane Apotheosis,"While your Innate Sorcery feature is active, you can use one Metamagic option on each of your turns without spending Sorcery Points on it.",9,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,NULL,20,PASSIVE,AT_WILL
a1c7e118-ebf4-51c7-a3dc-7610b8c000e5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Draconic Resilience,"The magic in your body manifests physical traits of your draconic gift. Your Hit Point maximum increases by 3, and it increases by 1 whenever you gain another Sorcerer level.

Parts of you are also covered by dragon-like scales. While you aren't wearing armor, your base Armor Class equals 10 plus your Dexterity and Charisma modifiers.",10,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,11584b2d-4f1c-566e-b181-2dc30d8b55fe,3,PASSIVE,AT_WILL
7c2dd942-f7f2-5b1b-9e0c-ea68c4e791d4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Draconic Spells,"When you reach a Sorcerer level specified in the Draconic Spells table, you thereafter always have the listed spells prepared.

Draconic Spells
Sorcerer
Level  Spells
3  Alter Self, Chromatic Orb, Command,
Dragon's Breath
5  Fear, Fly
7  Arcane Eye, Charm Monster
9  Legend Lore, Summon Dragon",11,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,11584b2d-4f1c-566e-b181-2dc30d8b55fe,3,PASSIVE,AT_WILL
cc3d56dc-f3a7-5cd6-9f30-ceffb007bafc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Elemental Affinity,"Your draconic magic has an affinity with a damage type associated with dragons. Choose one of those types: Acid, Cold, Fire, Lightning, or Poison.

You have Resistance to that damage type, and when you cast a spell that deals damage of that type, you can add your Charisma modifier to one damage roll of that spell.",12,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,11584b2d-4f1c-566e-b181-2dc30d8b55fe,6,PASSIVE,AT_WILL
04d26b68-d6df-52ce-a506-5cd06697a521,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Dragon Wings,"As a Bonus Action, you can cause draconic wings to appear on your back. The wings last for 1 hour or until you dismiss them (no action required). For the duration, you have a Fly Speed of 60 feet.

Once you use this feature, you can't use it again until you finish a Long Rest unless you spend 3 Sorcery Points (no action required) to restore your use of it.",13,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,11584b2d-4f1c-566e-b181-2dc30d8b55fe,14,PASSIVE,AT_WILL
